state_id,energy,oxygen,food,fuel,hull,event,energy_lvl,oxygen_lvl,food_lvl,fuel_lvl,hull_lvl,mhi,crisp_risk,status,greedy_action,greedy_qvalue,appropriate_action
559,stable/mid,optimal/high,critical/low,stable/mid,stable/mid,Safe Zone,1,2,0,1,1,0.3333,2.0,WARNING,Repair Ship,12.367,True
560,stable/mid,optimal/high,critical/low,stable/mid,optimal/high,Normal,1,2,0,1,2,0.3333,2.0,WARNING,Move to Safe Zone,11.476,True
561,stable/mid,optimal/high,critical/low,stable/mid,optimal/high,Solar Storm,1,2,0,1,2,0.3333,2.0,WARNING,Repair Ship,0.0,True
562,stable/mid,optimal/high,critical/low,stable/mid,optimal/high,Asteroid Impact,1,2,0,1,2,0.3333,2.0,WARNING,Propulsion,0.0,True
563,stable/mid,optimal/high,critical/low,stable/mid,optimal/high,Safe Zone,1,2,0,1,2,0.3333,2.0,WARNING,Life Support,5.169,True
564,stable/mid,optimal/high,critical/low,optimal/high,critical/low,Normal,1,2,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
565,stable/mid,optimal/high,critical/low,optimal/high,critical/low,Solar Storm,1,2,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
566,stable/mid,optimal/high,critical/low,optimal/high,critical/low,Asteroid Impact,1,2,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
567,stable/mid,optimal/high,critical/low,optimal/high,critical/low,Safe Zone,1,2,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
568,stable/mid,optimal/high,critical/low,optimal/high,stable/mid,Normal,1,2,0,2,1,0.3333,2.0,WARNING,Repair Ship,0.0,True
569,stable/mid,optimal/high,critical/low,optimal/high,stable/mid,Solar Storm,1,2,0,2,1,0.3333,2.0,WARNING,Life Support,0.0,True
570,stable/mid,optimal/high,critical/low,optimal/high,stable/mid,Asteroid Impact,1,2,0,2,1,0.3333,2.0,WARNING,Propulsion,0.0,True
571,stable/mid,optimal/high,critical/low,optimal/high,stable/mid,Safe Zone,1,2,0,2,1,0.3333,2.0,WARNING,Life Support,2.446,True
572,stable/mid,optimal/high,critical/low,optimal/high,optimal/high,Normal,1,2,0,2,2,0.3333,2.0,WARNING,Repair Ship,0.0,True
573,stable/mid,optimal/high,critical/low,optimal/high,optimal/high,Solar Storm,1,2,0,2,2,0.3333,2.0,WARNING,Life Support,0.0,True
574,stable/mid,optimal/high,critical/low,optimal/high,optimal/high,Asteroid Impact,1,2,0,2,2,0.3333,2.0,WARNING,Propulsion,0.0,True
575,stable/mid,optimal/high,critical/low,optimal/high,optimal/high,Safe Zone,1,2,0,2,2,0.3333,2.0,WARNING,Life Support,0.0,True
576,stable/mid,optimal/high,stable/mid,critical/low,critical/low,Normal,1,2,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
577,stable/mid,optimal/high,stable/mid,critical/low,critical/low,Solar Storm,1,2,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
578,stable/mid,optimal/high,stable/mid,critical/low,critical/low,Asteroid Impact,1,2,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
579,stable/mid,optimal/high,stable/mid,critical/low,critical/low,Safe Zone,1,2,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
580,stable/mid,optimal/high,stable/mid,critical/low,stable/mid,Normal,1,2,1,0,1,0.3333,2.0,WARNING,Power Saving,12.105,True
581,stable/mid,optimal/high,stable/mid,critical/low,stable/mid,Solar Storm,1,2,1,0,1,0.3333,2.0,WARNING,Move to Safe Zone,-10.956,True
582,stable/mid,optimal/high,stable/mid,critical/low,stable/mid,Asteroid Impact,1,2,1,0,1,0.3333,2.0,WARNING,Move to Safe Zone,-52.17,True
583,stable/mid,optimal/high,stable/mid,critical/low,stable/mid,Safe Zone,1,2,1,0,1,0.3333,2.0,WARNING,Gather Resources,34.376,True
584,stable/mid,optimal/high,stable/mid,critical/low,optimal/high,Normal,1,2,1,0,2,0.3333,2.0,WARNING,Move to Safe Zone,45.662,True
585,stable/mid,optimal/high,stable/mid,critical/low,optimal/high,Solar Storm,1,2,1,0,2,0.3333,2.0,WARNING,Move to Safe Zone,24.906,True
586,stable/mid,optimal/high,stable/mid,critical/low,optimal/high,Asteroid Impact,1,2,1,0,2,0.3333,2.0,WARNING,Gather Resources,5.317,True
587,stable/mid,optimal/high,stable/mid,critical/low,optimal/high,Safe Zone,1,2,1,0,2,0.3333,2.0,WARNING,Gather Resources,46.798,True
588,stable/mid,optimal/high,stable/mid,stable/mid,critical/low,Normal,1,2,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
589,stable/mid,optimal/high,stable/mid,stable/mid,critical/low,Solar Storm,1,2,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
590,stable/mid,optimal/high,stable/mid,stable/mid,critical/low,Asteroid Impact,1,2,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
591,stable/mid,optimal/high,stable/mid,stable/mid,critical/low,Safe Zone,1,2,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
592,stable/mid,optimal/high,stable/mid,stable/mid,stable/mid,Normal,1,2,1,1,1,0.5,1.5,STABLE,Power Saving,19.791,True
593,stable/mid,optimal/high,stable/mid,stable/mid,stable/mid,Solar Storm,1,2,1,1,1,0.5,1.5,STABLE,Power Saving,-8.595,True
594,stable/mid,optimal/high,stable/mid,stable/mid,stable/mid,Asteroid Impact,1,2,1,1,1,0.5,1.5,STABLE,Power Saving,-52.17,True
595,stable/mid,optimal/high,stable/mid,stable/mid,stable/mid,Safe Zone,1,2,1,1,1,0.5,1.5,STABLE,Power Saving,28.023,True
596,stable/mid,optimal/high,stable/mid,stable/mid,optimal/high,Normal,1,2,1,1,2,0.5,1.5,STABLE,Power Saving,56.724,True
597,stable/mid,optimal/high,stable/mid,stable/mid,optimal/high,Solar Storm,1,2,1,1,2,0.5,1.5,STABLE,Power Saving,49.383,True
598,stable/mid,optimal/high,stable/mid,stable/mid,optimal/high,Asteroid Impact,1,2,1,1,2,0.5,1.5,STABLE,Move to Safe Zone,18.967,True
599,stable/mid,optimal/high,stable/mid,stable/mid,optimal/high,Safe Zone,1,2,1,1,2,0.5,1.5,STABLE,Power Saving,55.1,True
600,stable/mid,optimal/high,stable/mid,optimal/high,critical/low,Normal,1,2,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
601,stable/mid,optimal/high,stable/mid,optimal/high,critical/low,Solar Storm,1,2,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
602,stable/mid,optimal/high,stable/mid,optimal/high,critical/low,Asteroid Impact,1,2,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
603,stable/mid,optimal/high,stable/mid,optimal/high,critical/low,Safe Zone,1,2,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
604,stable/mid,optimal/high,stable/mid,optimal/high,stable/mid,Normal,1,2,1,2,1,0.5,1.5,STABLE,Move to Safe Zone,26.676,True
605,stable/mid,optimal/high,stable/mid,optimal/high,stable/mid,Solar Storm,1,2,1,2,1,0.5,1.5,STABLE,Move to Safe Zone,-5.044,True
606,stable/mid,optimal/high,stable/mid,optimal/high,stable/mid,Asteroid Impact,1,2,1,2,1,0.5,1.5,STABLE,Move to Safe Zone,-52.17,True
607,stable/mid,optimal/high,stable/mid,optimal/high,stable/mid,Safe Zone,1,2,1,2,1,0.5,1.5,STABLE,Repair Ship,54.747,True
608,stable/mid,optimal/high,stable/mid,optimal/high,optimal/high,Normal,1,2,1,2,2,0.5,1.5,STABLE,Move to Safe Zone,58.71,True
609,stable/mid,optimal/high,stable/mid,optimal/high,optimal/high,Solar Storm,1,2,1,2,2,0.5,1.5,STABLE,Power Saving,53.785,True
610,stable/mid,optimal/high,stable/mid,optimal/high,optimal/high,Asteroid Impact,1,2,1,2,2,0.5,1.5,STABLE,Propulsion,8.807,True
611,stable/mid,optimal/high,stable/mid,optimal/high,optimal/high,Safe Zone,1,2,1,2,2,0.5,1.5,STABLE,Move to Safe Zone,52.079,True
612,stable/mid,optimal/high,optimal/high,critical/low,critical/low,Normal,1,2,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
613,stable/mid,optimal/high,optimal/high,critical/low,critical/low,Solar Storm,1,2,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
614,stable/mid,optimal/high,optimal/high,critical/low,critical/low,Asteroid Impact,1,2,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
615,stable/mid,optimal/high,optimal/high,critical/low,critical/low,Safe Zone,1,2,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
616,stable/mid,optimal/high,optimal/high,critical/low,stable/mid,Normal,1,2,2,0,1,0.3333,2.0,WARNING,Power Saving,10.667,True
617,stable/mid,optimal/high,optimal/high,critical/low,stable/mid,Solar Storm,1,2,2,0,1,0.3333,2.0,WARNING,Power Saving,-20.462,True
618,stable/mid,optimal/high,optimal/high,critical/low,stable/mid,Asteroid Impact,1,2,2,0,1,0.3333,2.0,WARNING,Propulsion,-99.991,True
619,stable/mid,optimal/high,optimal/high,critical/low,stable/mid,Safe Zone,1,2,2,0,1,0.3333,2.0,WARNING,Repair Ship,41.611,True
620,stable/mid,optimal/high,optimal/high,critical/low,optimal/high,Normal,1,2,2,0,2,0.3333,2.0,WARNING,Move to Safe Zone,41.376,True
621,stable/mid,optimal/high,optimal/high,critical/low,optimal/high,Solar Storm,1,2,2,0,2,0.3333,2.0,WARNING,Power Saving,35.702,True
622,stable/mid,optimal/high,optimal/high,critical/low,optimal/high,Asteroid Impact,1,2,2,0,2,0.3333,2.0,WARNING,Power Saving,13.648,True
623,stable/mid,optimal/high,optimal/high,critical/low,optimal/high,Safe Zone,1,2,2,0,2,0.3333,2.0,WARNING,Gather Resources,56.747,True
624,stable/mid,optimal/high,optimal/high,stable/mid,critical/low,Normal,1,2,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
625,stable/mid,optimal/high,optimal/high,stable/mid,critical/low,Solar Storm,1,2,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
626,stable/mid,optimal/high,optimal/high,stable/mid,critical/low,Asteroid Impact,1,2,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
627,stable/mid,optimal/high,optimal/high,stable/mid,critical/low,Safe Zone,1,2,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
628,stable/mid,optimal/high,optimal/high,stable/mid,stable/mid,Normal,1,2,2,1,1,0.5,1.5,STABLE,Power Saving,28.893,True
629,stable/mid,optimal/high,optimal/high,stable/mid,stable/mid,Solar Storm,1,2,2,1,1,0.5,1.5,STABLE,Power Saving,-13.609,True
630,stable/mid,optimal/high,optimal/high,stable/mid,stable/mid,Asteroid Impact,1,2,2,1,1,0.5,1.5,STABLE,Repair Ship,-100.0,True
631,stable/mid,optimal/high,optimal/high,stable/mid,stable/mid,Safe Zone,1,2,2,1,1,0.5,1.5,STABLE,Repair Ship,59.41,True
632,stable/mid,optimal/high,optimal/high,stable/mid,optimal/high,Normal,1,2,2,1,2,0.5,1.5,STABLE,Power Saving,58.567,True
633,stable/mid,optimal/high,optimal/high,stable/mid,optimal/high,Solar Storm,1,2,2,1,2,0.5,1.5,STABLE,Power Saving,50.444,True
634,stable/mid,optimal/high,optimal/high,stable/mid,optimal/high,Asteroid Impact,1,2,2,1,2,0.5,1.5,STABLE,Power Saving,33.18,True
635,stable/mid,optimal/high,optimal/high,stable/mid,optimal/high,Safe Zone,1,2,2,1,2,0.5,1.5,STABLE,Repair Ship,54.01,True
636,stable/mid,optimal/high,optimal/high,optimal/high,critical/low,Normal,1,2,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
637,stable/mid,optimal/high,optimal/high,optimal/high,critical/low,Solar Storm,1,2,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
638,stable/mid,optimal/high,optimal/high,optimal/high,critical/low,Asteroid Impact,1,2,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
639,stable/mid,optimal/high,optimal/high,optimal/high,critical/low,Safe Zone,1,2,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
640,stable/mid,optimal/high,optimal/high,optimal/high,stable/mid,Normal,1,2,2,2,1,0.5,1.5,STABLE,Power Saving,32.068,True
641,stable/mid,optimal/high,optimal/high,optimal/high,stable/mid,Solar Storm,1,2,2,2,1,0.5,1.5,STABLE,Power Saving,18.454,True
642,stable/mid,optimal/high,optimal/high,optimal/high,stable/mid,Asteroid Impact,1,2,2,2,1,0.5,1.5,STABLE,Propulsion,-99.997,True
643,stable/mid,optimal/high,optimal/high,optimal/high,stable/mid,Safe Zone,1,2,2,2,1,0.5,1.5,STABLE,Repair Ship,59.689,True
644,stable/mid,optimal/high,optimal/high,optimal/high,optimal/high,Normal,1,2,2,2,2,0.5,1.5,STABLE,Power Saving,57.113,True
645,stable/mid,optimal/high,optimal/high,optimal/high,optimal/high,Solar Storm,1,2,2,2,2,0.5,1.5,STABLE,Move to Safe Zone,54.736,True
646,stable/mid,optimal/high,optimal/high,optimal/high,optimal/high,Asteroid Impact,1,2,2,2,2,0.5,1.5,STABLE,Move to Safe Zone,28.564,True
647,stable/mid,optimal/high,optimal/high,optimal/high,optimal/high,Safe Zone,1,2,2,2,2,0.5,1.5,STABLE,Repair Ship,61.091,True
648,optimal/high,critical/low,critical/low,critical/low,critical/low,Normal,2,0,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
649,optimal/high,critical/low,critical/low,critical/low,critical/low,Solar Storm,2,0,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
650,optimal/high,critical/low,critical/low,critical/low,critical/low,Asteroid Impact,2,0,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
651,optimal/high,critical/low,critical/low,critical/low,critical/low,Safe Zone,2,0,0,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
652,optimal/high,critical/low,critical/low,critical/low,stable/mid,Normal,2,0,0,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
653,optimal/high,critical/low,critical/low,critical/low,stable/mid,Solar Storm,2,0,0,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
654,optimal/high,critical/low,critical/low,critical/low,stable/mid,Asteroid Impact,2,0,0,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
655,optimal/high,critical/low,critical/low,critical/low,stable/mid,Safe Zone,2,0,0,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
656,optimal/high,critical/low,critical/low,critical/low,optimal/high,Normal,2,0,0,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
657,optimal/high,critical/low,critical/low,critical/low,optimal/high,Solar Storm,2,0,0,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
658,optimal/high,critical/low,critical/low,critical/low,optimal/high,Asteroid Impact,2,0,0,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
659,optimal/high,critical/low,critical/low,critical/low,optimal/high,Safe Zone,2,0,0,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
660,optimal/high,critical/low,critical/low,stable/mid,critical/low,Normal,2,0,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
661,optimal/high,critical/low,critical/low,stable/mid,critical/low,Solar Storm,2,0,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
662,optimal/high,critical/low,critical/low,stable/mid,critical/low,Asteroid Impact,2,0,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
663,optimal/high,critical/low,critical/low,stable/mid,critical/low,Safe Zone,2,0,0,1,0,0.2811,2.1566,WARNING,Life Support,0.0,True
664,optimal/high,critical/low,critical/low,stable/mid,stable/mid,Normal,2,0,0,1,1,0.2811,2.1566,WARNING,Life Support,0.0,True
665,optimal/high,critical/low,critical/low,stable/mid,stable/mid,Solar Storm,2,0,0,1,1,0.2811,2.1566,WARNING,Life Support,0.0,True
666,optimal/high,critical/low,critical/low,stable/mid,stable/mid,Asteroid Impact,2,0,0,1,1,0.2811,2.1566,WARNING,Life Support,0.0,True
667,optimal/high,critical/low,critical/low,stable/mid,stable/mid,Safe Zone,2,0,0,1,1,0.2811,2.1566,WARNING,Life Support,0.0,True
668,optimal/high,critical/low,critical/low,stable/mid,optimal/high,Normal,2,0,0,1,2,0.2811,2.1566,WARNING,Life Support,0.0,True
669,optimal/high,critical/low,critical/low,stable/mid,optimal/high,Solar Storm,2,0,0,1,2,0.2811,2.1566,WARNING,Life Support,0.0,True
670,optimal/high,critical/low,critical/low,stable/mid,optimal/high,Asteroid Impact,2,0,0,1,2,0.2811,2.1566,WARNING,Life Support,0.0,True
671,optimal/high,critical/low,critical/low,stable/mid,optimal/high,Safe Zone,2,0,0,1,2,0.2811,2.1566,WARNING,Life Support,0.0,True
672,optimal/high,critical/low,critical/low,optimal/high,critical/low,Normal,2,0,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
673,optimal/high,critical/low,critical/low,optimal/high,critical/low,Solar Storm,2,0,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
674,optimal/high,critical/low,critical/low,optimal/high,critical/low,Asteroid Impact,2,0,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
675,optimal/high,critical/low,critical/low,optimal/high,critical/low,Safe Zone,2,0,0,2,0,0.2811,2.1566,WARNING,Life Support,0.0,True
676,optimal/high,critical/low,critical/low,optimal/high,stable/mid,Normal,2,0,0,2,1,0.2811,2.1566,WARNING,Life Support,0.0,True
677,optimal/high,critical/low,critical/low,optimal/high,stable/mid,Solar Storm,2,0,0,2,1,0.2811,2.1566,WARNING,Life Support,0.0,True
678,optimal/high,critical/low,critical/low,optimal/high,stable/mid,Asteroid Impact,2,0,0,2,1,0.2811,2.1566,WARNING,Life Support,0.0,True
679,optimal/high,critical/low,critical/low,optimal/high,stable/mid,Safe Zone,2,0,0,2,1,0.2811,2.1566,WARNING,Life Support,0.0,True
680,optimal/high,critical/low,critical/low,optimal/high,optimal/high,Normal,2,0,0,2,2,0.2811,2.1566,WARNING,Life Support,0.0,True
681,optimal/high,critical/low,critical/low,optimal/high,optimal/high,Solar Storm,2,0,0,2,2,0.2811,2.1566,WARNING,Life Support,0.0,True
682,optimal/high,critical/low,critical/low,optimal/high,optimal/high,Asteroid Impact,2,0,0,2,2,0.2811,2.1566,WARNING,Life Support,0.0,True
683,optimal/high,critical/low,critical/low,optimal/high,optimal/high,Safe Zone,2,0,0,2,2,0.2811,2.1566,WARNING,Life Support,0.0,True
684,optimal/high,critical/low,stable/mid,critical/low,critical/low,Normal,2,0,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
685,optimal/high,critical/low,stable/mid,critical/low,critical/low,Solar Storm,2,0,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
686,optimal/high,critical/low,stable/mid,critical/low,critical/low,Asteroid Impact,2,0,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
687,optimal/high,critical/low,stable/mid,critical/low,critical/low,Safe Zone,2,0,1,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
688,optimal/high,critical/low,stable/mid,critical/low,stable/mid,Normal,2,0,1,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
689,optimal/high,critical/low,stable/mid,critical/low,stable/mid,Solar Storm,2,0,1,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
690,optimal/high,critical/low,stable/mid,critical/low,stable/mid,Asteroid Impact,2,0,1,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
691,optimal/high,critical/low,stable/mid,critical/low,stable/mid,Safe Zone,2,0,1,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
692,optimal/high,critical/low,stable/mid,critical/low,optimal/high,Normal,2,0,1,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
693,optimal/high,critical/low,stable/mid,critical/low,optimal/high,Solar Storm,2,0,1,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
694,optimal/high,critical/low,stable/mid,critical/low,optimal/high,Asteroid Impact,2,0,1,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
695,optimal/high,critical/low,stable/mid,critical/low,optimal/high,Safe Zone,2,0,1,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
696,optimal/high,critical/low,stable/mid,stable/mid,critical/low,Normal,2,0,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
697,optimal/high,critical/low,stable/mid,stable/mid,critical/low,Solar Storm,2,0,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
698,optimal/high,critical/low,stable/mid,stable/mid,critical/low,Asteroid Impact,2,0,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
699,optimal/high,critical/low,stable/mid,stable/mid,critical/low,Safe Zone,2,0,1,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
700,optimal/high,critical/low,stable/mid,stable/mid,stable/mid,Normal,2,0,1,1,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
701,optimal/high,critical/low,stable/mid,stable/mid,stable/mid,Solar Storm,2,0,1,1,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
702,optimal/high,critical/low,stable/mid,stable/mid,stable/mid,Asteroid Impact,2,0,1,1,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
703,optimal/high,critical/low,stable/mid,stable/mid,stable/mid,Safe Zone,2,0,1,1,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
704,optimal/high,critical/low,stable/mid,stable/mid,optimal/high,Normal,2,0,1,1,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
705,optimal/high,critical/low,stable/mid,stable/mid,optimal/high,Solar Storm,2,0,1,1,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
706,optimal/high,critical/low,stable/mid,stable/mid,optimal/high,Asteroid Impact,2,0,1,1,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
707,optimal/high,critical/low,stable/mid,stable/mid,optimal/high,Safe Zone,2,0,1,1,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
708,optimal/high,critical/low,stable/mid,optimal/high,critical/low,Normal,2,0,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
709,optimal/high,critical/low,stable/mid,optimal/high,critical/low,Solar Storm,2,0,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
710,optimal/high,critical/low,stable/mid,optimal/high,critical/low,Asteroid Impact,2,0,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
711,optimal/high,critical/low,stable/mid,optimal/high,critical/low,Safe Zone,2,0,1,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
712,optimal/high,critical/low,stable/mid,optimal/high,stable/mid,Normal,2,0,1,2,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
713,optimal/high,critical/low,stable/mid,optimal/high,stable/mid,Solar Storm,2,0,1,2,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
714,optimal/high,critical/low,stable/mid,optimal/high,stable/mid,Asteroid Impact,2,0,1,2,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
715,optimal/high,critical/low,stable/mid,optimal/high,stable/mid,Safe Zone,2,0,1,2,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
716,optimal/high,critical/low,stable/mid,optimal/high,optimal/high,Normal,2,0,1,2,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
717,optimal/high,critical/low,stable/mid,optimal/high,optimal/high,Solar Storm,2,0,1,2,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
718,optimal/high,critical/low,stable/mid,optimal/high,optimal/high,Asteroid Impact,2,0,1,2,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
719,optimal/high,critical/low,stable/mid,optimal/high,optimal/high,Safe Zone,2,0,1,2,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
720,optimal/high,critical/low,optimal/high,critical/low,critical/low,Normal,2,0,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
721,optimal/high,critical/low,optimal/high,critical/low,critical/low,Solar Storm,2,0,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
722,optimal/high,critical/low,optimal/high,critical/low,critical/low,Asteroid Impact,2,0,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
723,optimal/high,critical/low,optimal/high,critical/low,critical/low,Safe Zone,2,0,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
724,optimal/high,critical/low,optimal/high,critical/low,stable/mid,Normal,2,0,2,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
725,optimal/high,critical/low,optimal/high,critical/low,stable/mid,Solar Storm,2,0,2,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
726,optimal/high,critical/low,optimal/high,critical/low,stable/mid,Asteroid Impact,2,0,2,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
727,optimal/high,critical/low,optimal/high,critical/low,stable/mid,Safe Zone,2,0,2,0,1,0.2811,2.1566,WARNING,Life Support,0.0,True
728,optimal/high,critical/low,optimal/high,critical/low,optimal/high,Normal,2,0,2,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
729,optimal/high,critical/low,optimal/high,critical/low,optimal/high,Solar Storm,2,0,2,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
730,optimal/high,critical/low,optimal/high,critical/low,optimal/high,Asteroid Impact,2,0,2,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
731,optimal/high,critical/low,optimal/high,critical/low,optimal/high,Safe Zone,2,0,2,0,2,0.2811,2.1566,WARNING,Life Support,0.0,True
732,optimal/high,critical/low,optimal/high,stable/mid,critical/low,Normal,2,0,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
733,optimal/high,critical/low,optimal/high,stable/mid,critical/low,Solar Storm,2,0,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
734,optimal/high,critical/low,optimal/high,stable/mid,critical/low,Asteroid Impact,2,0,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
735,optimal/high,critical/low,optimal/high,stable/mid,critical/low,Safe Zone,2,0,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
736,optimal/high,critical/low,optimal/high,stable/mid,stable/mid,Normal,2,0,2,1,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
737,optimal/high,critical/low,optimal/high,stable/mid,stable/mid,Solar Storm,2,0,2,1,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
738,optimal/high,critical/low,optimal/high,stable/mid,stable/mid,Asteroid Impact,2,0,2,1,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
739,optimal/high,critical/low,optimal/high,stable/mid,stable/mid,Safe Zone,2,0,2,1,1,0.1145,2.6566,CRITICAL,Life Support,0.0,True
740,optimal/high,critical/low,optimal/high,stable/mid,optimal/high,Normal,2,0,2,1,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
741,optimal/high,critical/low,optimal/high,stable/mid,optimal/high,Solar Storm,2,0,2,1,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
742,optimal/high,critical/low,optimal/high,stable/mid,optimal/high,Asteroid Impact,2,0,2,1,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
743,optimal/high,critical/low,optimal/high,stable/mid,optimal/high,Safe Zone,2,0,2,1,2,0.1145,2.6566,CRITICAL,Life Support,0.0,True
744,optimal/high,critical/low,optimal/high,optimal/high,critical/low,Normal,2,0,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
745,optimal/high,critical/low,optimal/high,optimal/high,critical/low,Solar Storm,2,0,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
